"loinc.part","part.name","labeled.paths","plus","period","obo_id","domain","ontology.priority","ols.search.rank","obo label","loinc.vs.label.cosine","best.match","best.cosine","iri","ontology_prefix","short_form","ontology_name","bp.onto.iri"
"LP14313-8","monocyte","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Monocytes+Macrophages",FALSE,FALSE,"CL:0001054","cells",2,17,"cd14-positive monocyte",0.209430584957905,"monocyte",0,"http://purl.obolibrary.org/obo/CL_0001054","CL","CL_0001054","cl","http://data.bioontology.org/ontologies/CL"
"LP14313-8","monocyte","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Monocytes+Macrophages",FALSE,FALSE,"CL:0000576","cells",2,2,"monocyte",0,"monocyte",0,"http://purl.obolibrary.org/obo/CL_0000576","CL","CL_0000576","cl","http://data.bioontology.org/ontologies/CL"
"LP14314-6","macrophage","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Monocytes+Macrophages -> Monocytes",FALSE,FALSE,"CL:0000235","cells",2,2,"macrophage",0,"macrophage",0,"http://purl.obolibrary.org/obo/CL_0000235","CL","CL_0000235","cl","http://data.bioontology.org/ontologies/CL"
"LP14314-6","macrophage","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Monocytes+Macrophages -> Monocytes",FALSE,FALSE,"FMA:63261","anatomy",10,1,"macrophage",0,"macrophage",0,"http://purl.obolibrary.org/obo/FMA_63261","FMA","FMA_63261","fma","http://data.bioontology.org/ontologies/FMA"
"LP14317-9","ribonucleoprotein extractable nuclear","Lab -> SERO -> Extractable nuclear",FALSE,FALSE,"PR:G3V9R8","proteins/genes",5,43,"heterogeneous nuclear ribonucleoprotein c (rat)",0.0595714914407293,"heterogeneous nuclear ribonucleoprotein c (rat)",0.0595714914407293,"http://purl.obolibrary.org/obo/PR_G3V9R8","PR","PR_G3V9R8","pr","http://data.bioontology.org/ontologies/PR"
"LP14317-9","ribonucleoprotein extractable nuclear","Lab -> SERO -> Extractable nuclear",FALSE,FALSE,"PR:F1LQ48","proteins/genes",5,73,"heterogeneous nuclear ribonucleoprotein l (rat)",0.0595714914407293,"heterogeneous nuclear ribonucleoprotein l (rat)",0.0595714914407293,"http://purl.obolibrary.org/obo/PR_F1LQ48","PR","PR_F1LQ48","pr","http://data.bioontology.org/ontologies/PR"
"LP14318-7","osmotic fragility","Lab -> HEM/BC -> NA -> NA",FALSE,FALSE,"OBA:0003451","pheonotypes",24,12,"calcareous tooth fragility",0.135758378549775,"calcareous tooth fragility",0.135758378549775,"http://purl.obolibrary.org/obo/OBA_0003451","OBA","OBA_0003451","oba","http://data.bioontology.org/ontologies/OBA"
"LP14322-9","staphylococcus aureus enterotoxin b","Lab -> ALLERGY -> NA -> NA -> Staphylococcus aureus",FALSE,FALSE,"PR:P01552","proteins/genes",5,1,"enterotoxin type b (staphylococcus aureus)",0.0241928566401123,"enterotoxin type b (staphylococcus aureus)",0.0241928566401123,"http://purl.obolibrary.org/obo/PR_P01552","PR","PR_P01552","pr","http://data.bioontology.org/ontologies/PR"
"LP14322-9","staphylococcus aureus enterotoxin b","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Staphylococcus sp -> Staphylococcus aureus",FALSE,FALSE,"PR:P01552","proteins/genes",5,1,"enterotoxin type b (staphylococcus aureus)",0.0241928566401123,"enterotoxin type b (staphylococcus aureus)",0.0241928566401123,"http://purl.obolibrary.org/obo/PR_P01552","PR","PR_P01552","pr","http://data.bioontology.org/ontologies/PR"
"LP14328-6","basophil","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Granulocytes",FALSE,FALSE,"FMA:62862","anatomy",10,1,"basophil",0,"basophil",0,"http://purl.obolibrary.org/obo/FMA_62862","FMA","FMA_62862","fma","http://data.bioontology.org/ontologies/FMA"
"LP14328-6","basophil","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells -> Leukocytes -> Granulocytes",FALSE,FALSE,"CL:0000767","cells",2,2,"basophil",0,"basophil",0,"http://purl.obolibrary.org/obo/CL_0000767","CL","CL_0000767","cl","http://data.bioontology.org/ontologies/CL"
"LP14329-4","choriogonadotropin.beta subunit","Lab -> Chemistry and Chemistry challenge -> CHEM -> Endocrine -> NA -> Choriogonadotropin",FALSE,TRUE,"PR:000005391","proteins/genes",5,1,"choriogonadotropin subunit beta",0.0127393736688385,"choriogonadotropin subunit beta",0.0127393736688385,"http://purl.obolibrary.org/obo/PR_000005391","PR","PR_000005391","pr","http://data.bioontology.org/ontologies/PR"
"LP14331-0","alpha-1-fetoprotein","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Liver cancer antibodies & Alpha-1-Fetoprotein panel",FALSE,FALSE,"PR:000003809","proteins/genes",5,1,"alpha-fetoprotein",0.0321784182516031,"alpha-1-fetoprotein",0,"http://purl.obolibrary.org/obo/PR_000003809","PR","PR_000003809","pr","http://data.bioontology.org/ontologies/PR"
"LP14331-0","alpha-1-fetoprotein","Lab -> Chemistry and Chemistry challenge -> CHEM -> NA -> Trisomy 21 risk",FALSE,FALSE,"PR:000003809","proteins/genes",5,1,"alpha-fetoprotein",0.0321784182516031,"alpha-1-fetoprotein",0,"http://purl.obolibrary.org/obo/PR_000003809","PR","PR_000003809","pr","http://data.bioontology.org/ontologies/PR"
"LP14356-7","inhibin a","Lab -> Chemistry and Chemistry challenge -> CHEM -> Protein -> Glycoproteins -> Inhibin",FALSE,FALSE,"GO:0034711","go",16,16,"inhibin binding",0.0645054462884299,"inhibin alpha binding",0.0373413542309677,"http://purl.obolibrary.org/obo/GO_0034711","GO","GO_0034711","go","http://data.bioontology.org/ontologies/GO"
"LP14384-9","asialoganglioside gm1","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:61048","chemicals/drugs",3,5,"ganglioside gm1",0.0674951917596862,"ganglioside gm1a",0.0352361787622678,"http://purl.obolibrary.org/obo/CHEBI_61048","CHEBI","CHEBI_61048","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14384-9","asialoganglioside gm1","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:27938","chemicals/drugs",3,64,"beta-d-gal-(1->3)-beta-d-galnac-(1->4)-beta-d-gal-(1->4)-beta-d-glc-(1<->1')-cer",0.657647276620461,"asialo-gm1 ganglioside",0.0109292899063196,"http://purl.obolibrary.org/obo/CHEBI_27938","CHEBI","CHEBI_27938","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14391-4","epstein barr virus nuclear","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"NCBITaxon:10376","organisms",7,78,"human gammaherpesvirus 4",0.25464400750007,"epstein barr virus",0.0414855243659594,"http://purl.obolibrary.org/obo/NCBITaxon_10376","NCBITAXON","NCBITaxon_10376","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14391-4","epstein barr virus nuclear","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"PR:P03211","proteins/genes",5,21,"epstein-barr nuclear antigen 1 (human herpesvirus 4 strain b95-8)",0.0658012670061725,"epstein-barr nuclear antigen 1 (human herpesvirus 4 strain b95-8)",0.0658012670061725,"http://purl.obolibrary.org/obo/PR_P03211","PR","PR_P03211","pr","http://data.bioontology.org/ontologies/PR"
"LP14392-2","epstein barr virus early","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"NCBITaxon:10376","organisms",7,72,"human gammaherpesvirus 4",0.273251363780493,"epstein barr virus",0.0377495513506237,"http://purl.obolibrary.org/obo/NCBITaxon_10376","NCBITAXON","NCBITaxon_10376","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14392-2","epstein barr virus early","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"CL:0002425","cells",2,84,"early t lineage precursor",0.0787437273485946,"early t lineage precursor",0.0787437273485946,"http://purl.obolibrary.org/obo/CL_0002425","CL","CL_0002425","cl","http://data.bioontology.org/ontologies/CL"
"LP14393-0","ganglioside gd1a","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:61048","chemicals/drugs",3,9,"ganglioside gm1",0.0542675125130793,"ganglioside gm1a",0.0363758883405685,"http://purl.obolibrary.org/obo/CHEBI_61048","CHEBI","CHEBI_61048","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14393-0","ganglioside gd1a","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:82637","chemicals/drugs",3,121,"alpha-n-acetylneuraminosyl-(2->3)-beta-d-galactosyl-(1->3)-n-acetyl-beta-d-galactosaminyl-(1->4)-[alpha-n-acetylneuraminosyl-(2->3)]-beta-d-galactosyl-(1->4)-beta-d-glucosyl-(1<->1')-ceramide(2-)",0.540314577403287,"ganglioside gd1a",0,"http://purl.obolibrary.org/obo/CHEBI_82637","CHEBI","CHEBI_82637","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14393-0","ganglioside gd1a","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:18163","chemicals/drugs",3,190,"alpha-neunac-(2->3)-beta-d-gal-(1->3)-beta-d-galnac-(1->4)-[alpha-neunac-(2->3)]-beta-d-gal-(1->4)-beta-d-glc-(1<->1')-cer",0.634273185644979,"ganglioside gd1a",0,"http://purl.obolibrary.org/obo/CHEBI_18163","CHEBI","CHEBI_18163","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14394-8","ganglioside gd1b","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:82939","chemicals/drugs",3,117,"beta-d-galactosyl-(1->3)-n-acetyl-beta-d-galactosaminyl-(1->4)-[alpha-n-acetylneuraminosyl-(2->8)-alpha-n-acetylneuraminosyl-(2->3)]-beta-d-galactosyl-(1->4)-beta-d-glucosyl-(1<->1')-ceramide(2-)",0.588572057485582,"ganglioside gd1b",0,"http://purl.obolibrary.org/obo/CHEBI_82939","CHEBI","CHEBI_82939","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14394-8","ganglioside gd1b","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:60913","chemicals/drugs",3,10,"ganglioside gt1b",0.039231077169477,"ganglioside gt1b",0.039231077169477,"http://purl.obolibrary.org/obo/CHEBI_60913","CHEBI","CHEBI_60913","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14394-8","ganglioside gd1b","Lab -> SERO -> NA",FALSE,FALSE,"CHEBI:28175","chemicals/drugs",3,118,"beta-d-gal-(1->3)-beta-d-galnac-(1->4)-[alpha-neu5ac-(2->8)-alpha-neu5ac-(2->3)]-beta-d-gal-(1->4)-beta-d-glc-(1<->1')-cer",0.682722322957736,"ganglioside gd1b",0,"http://purl.obolibrary.org/obo/CHEBI_28175","CHEBI","CHEBI_28175","chebi","http://data.bioontology.org/ontologies/CHEBI"
"LP14399-7","haemophilus influenzae b","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Haemophilus sp -> Haemophilus influenzae",FALSE,FALSE,"VO:0012185","vaccines",9,49,"haemophilus influenzae vaccine",0.0630250387966187,"haemophilus influenzae",0.0227008460232678,"http://purl.obolibrary.org/obo/VO_0012185","VO","VO_0012185","vo","http://data.bioontology.org/ontologies/VO"
"LP14399-7","haemophilus influenzae b","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Haemophilus sp -> Haemophilus influenzae",FALSE,FALSE,"NCBITaxon:727","organisms",7,4,"haemophilus influenzae",0.0227008460232678,"haemophilus influenzae",0.0227008460232678,"http://purl.obolibrary.org/obo/NCBITaxon_727","NCBITAXON","NCBITaxon_727","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14399-7","haemophilus influenzae b","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Haemophilus sp -> Haemophilus influenzae",FALSE,FALSE,"XCO:0000479","clinical",17,3,"haemophilus influenzae",0.0227008460232678,"haemophilus influenzae",0.0227008460232678,"http://purl.obolibrary.org/obo/XCO_0000479","XCO","XCO_0000479","xco","http://data.bioontology.org/ontologies/XCO"
"LP14403-7","b","Lab -> BLDBK -> NA -> ABO group",FALSE,FALSE,"PR:000030443","proteins/genes",5,42,"polyubiquitin-b",0.6,"ubb",0.105572809000084,"http://purl.obolibrary.org/obo/PR_000030443","PR","PR_000030443","pr","http://data.bioontology.org/ontologies/PR"
"LP14403-7","b","Lab -> BLDBK -> NA -> ABO group",FALSE,FALSE,"VO:0010904","vaccines",9,79,"bont/b",0.292893218813453,"bont/b",0.292893218813453,"http://purl.obolibrary.org/obo/VO_0010904","VO","VO_0010904","vo","http://data.bioontology.org/ontologies/VO"
"LP14406-0","streptococcus pneumoniae 12","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:1415764","organisms",7,185,"streptococcus pneumoniae 27",0.0175438596491229,"streptococcus pneumoniae 27",0.0175438596491229,"http://purl.obolibrary.org/obo/NCBITaxon_1415764","NCBITAXON","NCBITaxon_1415764","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14407-8","streptococcus pneumoniae 14","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:1367484","organisms",7,36,"streptococcus pneumoniae 1417",0.0163838558611182,"streptococcus pneumoniae 1417",0.0163838558611182,"http://purl.obolibrary.org/obo/NCBITaxon_1367484","NCBITAXON","NCBITaxon_1367484","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14408-6","streptococcus pneumoniae 3","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:216600","organisms",7,123,"streptococcus pneumoniae 23f",0.0173926311189651,"streptococcus pneumoniae 23f",0.0173926311189651,"http://purl.obolibrary.org/obo/NCBITaxon_216600","NCBITAXON","NCBITaxon_216600","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14408-6","streptococcus pneumoniae 3","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"XCO:0000477","clinical",17,6,"streptococcus pneumoniae d39",0.0173926311189651,"streptococcus pneumoniae d39",0.0173926311189651,"http://purl.obolibrary.org/obo/XCO_0000477","XCO","XCO_0000477","xco","http://data.bioontology.org/ontologies/XCO"
"LP14408-6","streptococcus pneumoniae 3","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:373153","organisms",7,66,"streptococcus pneumoniae d39",0.0173926311189651,"streptococcus pneumoniae d39",0.0173926311189651,"http://purl.obolibrary.org/obo/NCBITaxon_373153","NCBITAXON","NCBITaxon_373153","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14409-4","streptococcus pneumoniae 8","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Bacteria. -> Streptococcus sp -> Streptococcus pneumoniae -> Deprecated Streptococcus pneumoniae U.S. serotypes",FALSE,FALSE,"NCBITaxon:543541","organisms",7,65,"streptococcus pneumoniae 158",0.0173926311189651,"streptococcus pneumoniae 158",0.0173926311189651,"http://purl.obolibrary.org/obo/NCBITaxon_543541","NCBITAXON","NCBITaxon_543541","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14414-4","hepatitis b virus core","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Hepatitis virus -> Hepatitis B virus",FALSE,FALSE,"NCBITaxon:191548","organisms",7,6,"crane hepatitis b virus",0.0339082169207042,"crane hepatitis b virus",0.0339082169207042,"http://purl.obolibrary.org/obo/NCBITaxon_191548","NCBITAXON","NCBITaxon_191548","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14414-4","hepatitis b virus core","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Hepatitis virus -> Hepatitis B virus",FALSE,FALSE,"NCBITaxon:28300","organisms",7,11,"heron hepatitis b virus",0.0339082169207042,"heron hepatitis b virus",0.0339082169207042,"http://purl.obolibrary.org/obo/NCBITaxon_28300","NCBITAXON","NCBITaxon_28300","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14415-1","epstein barr virus capsid","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"NCBITaxon:10376","organisms",7,152,"human gammaherpesvirus 4",0.279888476650591,"epstein barr virus",0.0465374107544076,"http://purl.obolibrary.org/obo/NCBITaxon_10376","NCBITAXON","NCBITaxon_10376","ncbitaxon","http://data.bioontology.org/ontologies/NCBITAXON"
"LP14415-1","epstein barr virus capsid","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"MONDO:0000286","pheonotypes",13,2,"epstein-barr virus hepatitis",0.0813618210110665,"epstein-barr virus hepatitis",0.0813618210110665,"http://purl.obolibrary.org/obo/MONDO_0000286","MONDO","MONDO_0000286","mondo","http://data.bioontology.org/ontologies/MONDO"
"LP14415-1","epstein barr virus capsid","Lab -> Microbiology and Antimicrobial susceptibility -> MICRO -> Microorganism -> Virus -> Epstein Barr virus",FALSE,FALSE,"DOID:0050204","pheonotypes",4,3,"epstein-barr virus hepatitis",0.0813618210110665,"epstein-barr virus hepatitis",0.0813618210110665,"http://purl.obolibrary.org/obo/DOID_0050204","DOID","DOID_0050204","doid","http://data.bioontology.org/ontologies/DOID"
"LP14419-3","leukocyte","Lab -> FERT -> NA -> Motility & count panel -> NA -> Cells other than spermatozoa",FALSE,FALSE,"FMA:62852","anatomy",10,1,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/FMA_62852","FMA","FMA_62852","fma","http://data.bioontology.org/ontologies/FMA"
"LP14419-3","leukocyte","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells",FALSE,FALSE,"FMA:62852","anatomy",10,1,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/FMA_62852","FMA","FMA_62852","fma","http://data.bioontology.org/ontologies/FMA"
"LP14419-3","leukocyte","Lab -> CELLMARK -> NA",FALSE,FALSE,"FMA:62852","anatomy",10,1,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/FMA_62852","FMA","FMA_62852","fma","http://data.bioontology.org/ontologies/FMA"
"LP14419-3","leukocyte","Lab -> UA -> Cells",FALSE,FALSE,"FMA:62852","anatomy",10,1,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/FMA_62852","FMA","FMA_62852","fma","http://data.bioontology.org/ontologies/FMA"
"LP14419-3","leukocyte","Lab -> FERT -> NA -> Motility & count panel -> NA -> Cells other than spermatozoa",FALSE,FALSE,"CL:0000738","cells",2,2,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/CL_0000738","CL","CL_0000738","cl","http://data.bioontology.org/ontologies/CL"
"LP14419-3","leukocyte","Lab -> HEM/BC -> Hematology -> Cell fractions -> Myeloid cells",FALSE,FALSE,"CL:0000738","cells",2,2,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/CL_0000738","CL","CL_0000738","cl","http://data.bioontology.org/ontologies/CL"
"LP14419-3","leukocyte","Lab -> CELLMARK -> NA",FALSE,FALSE,"CL:0000738","cells",2,2,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/CL_0000738","CL","CL_0000738","cl","http://data.bioontology.org/ontologies/CL"
"LP14419-3","leukocyte","Lab -> UA -> Cells",FALSE,FALSE,"CL:0000738","cells",2,2,"leukocyte",0,"leukocyte",0,"http://purl.obolibrary.org/obo/CL_0000738","CL","CL_0000738","cl","http://data.bioontology.org/ontologies/CL"
