"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000048","Assay for Nicotine in Urine specimen [categorical measurement datum]","","Nicotine [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Nicotine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'nicotine'","","","","","'categorical measurement datum'","","","","loinc:12294-5"
"turbo:TURBO_3000049","Assay for Phenytoin in Urine specimen [categorical measurement datum]","","Phenytoin [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Phenytoin; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'phenytoin'","","","","","'categorical measurement datum'","","","","loinc:12310-9"
"turbo:TURBO_3000050","Assay for metOLazone in Urine specimen [categorical measurement datum]","","metOLazone [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: metOLazone; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'metolazone'","","","","","'categorical measurement datum'","","","","loinc:12347-1"
"turbo:TURBO_3000051","Assay for Oxazepam in Serum or Plasma specimen [categorical measurement datum]","","Oxazepam [Presence] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Oxazepam; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'oxazepam'","","","","","'categorical measurement datum'","","","","loinc:12362-0"
"turbo:TURBO_3000052","Assay for carBAMazepine in Urine specimen [categorical measurement datum]","","carBAMazepine [Presence] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: carBAMazepine; reporting (a) categorical measurement datum","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'carbamazepine'","","","","","'categorical measurement datum'","","","","loinc:12363-8"
"turbo:TURBO_3000053","Quantitative assay for Temazepam in Urine specimen [mass per unit volume]","","Temazepam [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Temazepam; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'Temazepam'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12382-8"
"turbo:TURBO_3000054","Quantitative assay for OLANZapine in Serum or Plasma specimen [mass per unit volume]","","OLANZapine [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: OLANZapine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'olanzapine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12389-3"
"turbo:TURBO_3000055","Quantitative assay for chlorproPAMIDE in Urine specimen [mass per unit volume]","","Chlorpropamide [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: chlorproPAMIDE; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'chlorpropamide'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12396-8"
"turbo:TURBO_3000056","Quantitative assay for Sotalol in Serum or Plasma specimen [mass per unit volume]","","Sotalol [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Sotalol; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'sotalol'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12416-4"
"turbo:TURBO_3000057","Quantitative assay for Trimipramine in Urine specimen [mass per unit volume]","","Trimipramine [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Trimipramine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'trimipramine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12443-8"
"turbo:TURBO_3000058","Quantitative assay for Angiotensin converting enzyme in Cerebral spinal fluid specimen [catalytic (activity) concentration unit]","","Angiotensin converting enzyme [Enzymatic activity/volume] in Cerebral spinal fluid","A(n) 'assay of specimen from organism' with evaluant: Cerebral spinal fluid; analyte: Angiotensin converting enzyme; reporting (a) catalytic (activity) concentration unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'cerebrospinal fluid specimen'","'angiotensin-converting enzyme'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'catalytic (activity) concentration unit')","","","","loinc:12480-0"
"turbo:TURBO_3000065","Quantitative assay for Insulin-like growth factor binding protein 1 in Serum or Plasma specimen [mass per unit volume]","","Insulin-like growth factor binding protein 1 [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Insulin-like growth factor binding protein 1; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'insulin-like growth factor-binding protein 1'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12722-5"
"turbo:TURBO_3000066","Quantitative assay for prednisoLONE in Serum or Plasma specimen [mass per unit volume]","","Prednisolone [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: prednisoLONE; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'prednisolone'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12727-4"
"turbo:TURBO_3000067","Quantitative assay for Hyaluronate in Serum or Plasma specimen [mass per unit volume]","","Hyaluronate [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: Hyaluronate; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'hyaluronate'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12736-5"
"turbo:TURBO_3000068","Quantitative assay for 6-Monoacetylmorphine in Serum or Plasma specimen [mass per unit volume]","","6-Monoacetylmorphine (6-MAM) [Mass/volume] in Serum or Plasma","A(n) 'assay of specimen from organism' with evaluant: Serum or Plasma; analyte: 6-Monoacetylmorphine; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","('blood serum specimen' or 'blood plasma specimen')","'6-Acetylmorphine'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12788-6"
"turbo:TURBO_3000069","Quantitative assay for Prostaglandin D2 in Urine specimen [mass per unit volume]","","Prostaglandin D2 [Mass/volume] in Urine","A(n) 'assay of specimen from organism' with evaluant: Urine; analyte: Prostaglandin D2; reporting (a) mass per unit volume","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'urine specimen'","'prostaglandin D2'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'mass per unit volume')","","","","loinc:12838-9"
"turbo:TURBO_3000074","Quantitative assay for Plasma cells in Blood specimen , normalized by 100 leukocytes [percent]","","Plasma cells/100 leukocytes in Blood","A(n) 'assay of specimen from organism' with evaluant: Blood; analyte: Plasma cells, normalized by 100 leukocytes ; reporting (a) percent","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood specimen'","'plasma cell'","","","","","('scalar measurement datum' and 'has measurement unit label' some 'percent')","","","","loinc:13047-6"
"turbo:TURBO_3000075","Quantitative assay for Ab.IgG against Phosphatidylethanolamine in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Phosphatidylethanolamine; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylethanolamine')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13076-5"
"turbo:TURBO_3000076","Quantitative assay for Ab.IgM against Phosphatidylethanolamine in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgM Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgM against Phosphatidylethanolamine; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgM immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylethanolamine')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13077-3"
"turbo:TURBO_3000077","Quantitative assay for Ab.IgA against Phosphatidylethanolamine in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylethanolamine IgA Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgA against Phosphatidylethanolamine; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgA immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylethanolamine')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13078-1"
"turbo:TURBO_3000078","Quantitative assay for Ab.IgG against Phosphatidylglycerol in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Phosphatidylglycerol; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylglycerol')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13079-9"
"turbo:TURBO_3000079","Quantitative assay for Ab.IgM against Phosphatidylglycerol in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgM Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgM against Phosphatidylglycerol; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgM immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylglycerol')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13080-7"
"turbo:TURBO_3000080","Quantitative assay for Ab.IgA against Phosphatidylglycerol in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylglycerol IgA Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgA against Phosphatidylglycerol; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgA immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylglycerol')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13081-5"
"turbo:TURBO_3000081","Quantitative assay for Ab.IgG against Phosphatidylinositol in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylinositol IgG Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgG against Phosphatidylinositol; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgG immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylinositol')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13082-3"
"turbo:TURBO_3000082","Quantitative assay for Ab.IgM against Phosphatidylinositol in Serum specimen [arbitrary clinical concentration/abundance unit]","","Phosphatidylinositol IgM Ab [Units/volume] in Serum","A(n) 'assay of specimen from organism' with evaluant: Serum; analyte: Ab.IgM against Phosphatidylinositol; reporting (a) arbitrary clinical concentration/abundance unit","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","ghi:1153","subclass","","'assay of specimen from organism'","","","'blood serum specimen'","('IgM immunoglobulin complex' and 'has disposition to bind' some 'phosphatidylinositol')","","","","","('scalar measurement datum' and 'has measurement unit label' some 'arbitrary clinical concentration/abundance unit')","","","","loinc:13083-1"
