"Ontology ID","label","has curation status","alternative term","definition","definition source","example of usage","editor note","term editor","ontology term requester","term tracker item","logical type","logical note","parent class","material processing technique","detection technique","evaluant","analyte","device","reagent","molecular label","input","output","target entity","objective","associated axioms","database cross reference IRI"
"ID","A rdfs:label","AI has curation status","A alternative term SPLIT=|","A definition SPLIT=|","A definition source SPLIT=|","A example of usage SPLIT=|","A editor note SPLIT=|","A term editor SPLIT=|","A ontology term requester","AI term tracker item","CLASS_TYPE","","C % SPLIT=|","C 'has part' some % SPLIT=|","C 'has part' some % SPLIT=|","C (has_specified_input some (% and 'has role' some 'evaluant role')) and (realizes some ('evaluant role' and ('role of' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('analyte role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some (function and ('inheres in' some %))) SPLIT=|","C (has_specified_input some %) and (realizes some ('reagent role' and ('inheres in' some %)))","C (has_specified_input some %) and (realizes some ('molecular label role' and ('inheres in' some %)))","C has_specified_input some %","C has_specified_output some %","C has_specified_output some ('is about' some %)","C achieves_planned_objective some %","C %","AI oboInOwl:hasDbXref"
"turbo:TURBO_3000055","Assay for alpha-1-antitrypsin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for alpha-1-antitrypsin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'alpha-1-antitrypsin'","","",""
"turbo:TURBO_3000056","Assay for alpha-fetoprotein in amniotic fluid specimen [mass per unit volume concentration]","","","An assay for alpha-fetoprotein in amniotic fluid specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'amniotic fluid specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'alpha-fetoprotein'","","",""
"turbo:TURBO_3000057","Assay for hydroxyitraconazole in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for hydroxyitraconazole in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'hydroxyitraconazole'","","",""
"turbo:TURBO_3000058","Assay for alpha-fetoprotein in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for alpha-fetoprotein in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'alpha-fetoprotein'","","",""
"turbo:TURBO_3000059","Assay for alpha-2-macroglobulin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for alpha-2-macroglobulin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'alpha-2-macroglobulin'","","",""
"turbo:TURBO_3000060","Assay for heroin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for heroin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'heroin'","","",""
"turbo:TURBO_3000061","Assay for 17beta-hydroxy-5alpha-androstan-3-one in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for 17beta-hydroxy-5alpha-androstan-3-one in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'17beta-hydroxy-5alpha-androstan-3-one'","","",""
"turbo:TURBO_3000062","Assay for apolipoprotein A-I in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for apolipoprotein A-I in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'apolipoprotein A-I'","","",""
"turbo:TURBO_3000063","Assay for apolipoprotein B-100 in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for apolipoprotein B-100 in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'apolipoprotein B-100'","","",""
"turbo:TURBO_3000064","Assay for ascorbate in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for ascorbate in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'ascorbate'","","",""
"turbo:TURBO_3000065","Assay for magnesium atom in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for magnesium atom in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'magnesium atom'","","",""
"turbo:TURBO_3000066","Assay for aspartate aminotransferase in blood serum or blood plasma specimen [catalytic (activity) concentration]","","","An assay for aspartate aminotransferase in blood serum or blood plasma specimen that generates a scalar datum with catalytic (activity) concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'catalytic (activity) concentration unit')","'aspartate aminotransferase'","","",""
"turbo:TURBO_3000067","Assay for amphetamine in urine specimen [mass per unit volume concentration]","","","An assay for amphetamine in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'amphetamine'","","",""
"turbo:TURBO_3000068","Assay for beta-2-microglobulin in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for beta-2-microglobulin in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'beta-2-microglobulin'","","",""
"turbo:TURBO_3000069","Assay for beta-2-microglobulin in urine specimen [mass per unit volume concentration]","","","An assay for beta-2-microglobulin in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'beta-2-microglobulin'","","",""
"turbo:TURBO_3000070","Assay for Oxymorphone in urine specimen [mass per unit volume concentration]","","","An assay for Oxymorphone in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'Oxymorphone'","","",""
"turbo:TURBO_3000071","Assay for secobarbital in urine specimen [mass per unit volume concentration]","","","An assay for secobarbital in urine specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","'urine specimen'","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'secobarbital'","","",""
"turbo:TURBO_3000072","Assay for bilirubin(2-) in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for bilirubin(2-) in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'bilirubin(2-)'","","",""
"turbo:TURBO_3000073","Assay for bilirubin IXalpha in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for bilirubin IXalpha in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'bilirubin IXalpha'","","",""
"turbo:TURBO_3000074","Assay for C-peptide in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for C-peptide in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'C-peptide'","","",""
"turbo:TURBO_3000075","Assay for C-reactive protein in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for C-reactive protein in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'C-reactive protein'","","",""
"turbo:TURBO_3000076","Assay for calcidiol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for calcidiol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'calcidiol'","","",""
"turbo:TURBO_3000077","Assay for calciol in blood serum or blood plasma specimen [mass per unit volume concentration]","","","An assay for calciol in blood serum or blood plasma specimen that generates a scalar datum with mass per unit volume concentration units","","","","Mark Andrew Miller, ORCID:0000-0001-9076-6066|Chris Stoeckert","","https://github.com/obi-ontology/obi/issues/1153","subclass","","assay","","","('blood serum specimen' or 'blood plasma specimen')","","","","","","'scalar measurement datum' and ('has measurement unit label' some 'mass per unit volume')","'calciol'","","",""
