PK_ORDER_ITEM_ID,count,assembled,cbc.bool,platelet.bool,diff.bool,electronic.diff.bool,automated.bool,manual.bool,blood.gas.bool,abl90.bool,gem.bool,arterial.bool,venous.bool,vented.bool,whole.blood.bool,hematocrit.bool,electrolyes.bool,ekg.bool,electrophoresis.bool,reticulocyte.bool,count.bool,bmp.bool,cmp.bool,hemaglobin.bool,hemoglobin.bool,coox.bool,a1c.bool,vitamin.bool,urine.bool,protime.bool,ptt.bool,protein.bool,crp.bool,cardiac.bool,neonatal.bool,liver.bool,fibrinogen.bool,glucose.bool,gtt.bool,csf.bool,fasting.bool,antibody.bool,bodily.fluid.bool,plasma.bool,serum.bool,poc.bool,phosphorous.bool,ph.bool,osmolarity.bool,creatinine.bool,ck.bool,twentyfour.bool,bilirubin.bool,total.bool,free.bool,direct.bool,indirect.bool,abo.bool,gfr.bool,level.bool,confirm.bool,screen.bool,reflex.bool,estimated.bool,lipid.bool,peak.bool,trough.bool,random.bool,cholesterol.bool,any.dl.bool,pulm.test.bool,spiro.bool,ORDER_ITEM_CODE,ORDER_ITEM_DESCRIPTION,ORDER_ITEM_TYPE,ORDER_ITEM_PRIMARY_TYPE,ORDER_ITEM_PRIMARY_TYPE_NONSTD
586185,13,Spirometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,94010,SPIROMETRY (OFFICE),PROCEDURES,PROCEDURES,Procedures
603851,1264,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VSM,VARIAN SESSION MESSAGE,PROCEDURES,PROCEDURES,Procedures
979212,940,Panel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9P5,z9Panel 5 (Na K CO2 Cre Un),General Lab,LABORATORY,Laboratory
603295,747,Vascular ultrasound: bilateral carotid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VASC01,VASC US CAROTID BILATERAL (93880),VASCULAR ULTRASOUND ORDERABLES,IMAGING,Imaging
1344499,371,"Transthoracic echocardiography, complete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVECH01,TRANSTHORACIC ECHO (TTE) COMPLETE,CV ECHO ORDERABLES,ECHOCARDIOGRAPHY,Echocardiography
983126,280,CD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD4,.CD4 Monitor,Helix,LABORATORY,NA
977481,244,Chloride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,Chloride,General Lab,LABORATORY,Laboratory
593474,241,Magnesium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000075,MAGNESIUM,LAB BLOOD ORDERABLES,LABORATORY,Lab
627058,215,Panel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panel 5,LEAN Panel 5,Lab LEAN Collect RN,LABORATORY,Diagnostic
979302,175,Sodium and potassium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAK,Na & K (CC Lab),General Lab,LABORATORY,Laboratory
979177,140,Iron/transferrin/transferrin satuartion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FETRSAT,Iron/transferrin/trnsat,General Lab,LABORATORY,Laboratory
979781,120,Thyroid stimulating hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSH,Thyroid Stimulating Hormone,General Lab,LABORATORY,Laboratory
603783,108,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCM,VARIAN COURSE MESSAGE,PROCEDURES,PROCEDURES,Procedures
983384,103,Antibody screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ab Scrn,Ab Scrn,Blood Bank,LABORATORY,Laboratory
593520,99,Thyroid stimulating hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501740,THYROID STIMULATING HORMONE,LAB BLOOD ORDERABLES,LABORATORY,Lab
980021,85,"T4, T3 uptake and free T4 index",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T4,T4/Tuptake/FTI,General Lab,LABORATORY,Laboratory
973634,84,Chem11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chem11,Chem11,General Lab,LABORATORY,Laboratory
978837,83,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HBO,Hgb/O2 SATURATION (SCM),General Lab,LABORATORY,Laboratory
592935,80,Tacrolimus level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TACROLI,TACROLIMUS (FK506),LAB BLOOD ORDERABLES,LABORATORY,Lab
978969,78,Lactate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDH,Lactate Dehydrogenase,General Lab,LABORATORY,Laboratory
980786,72,Troponin T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROPT,Troponin-T,General Lab,LABORATORY,Laboratory
978825,68,Magnesium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAG,MAG,General Lab,LABORATORY,Laboratory
1344544,63,"Transthoracic echocardiography, limited",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVECH02,TRANSTHORACIC ECHO (TTE) LIMITED,CV ECHO ORDERABLES,ECHOCARDIOGRAPHY,Echocardiography
980381,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WBCCORR,WBC Corrected (Group),General Lab,LABORATORY,Laboratory
978068,60,"metabolic panel, comprehensive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMP,CMP,General Lab,LABORATORY,Laboratory
593183,60,Thyroid stimulating hormone with reflex free T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501745,T4 T3U FTI,LAB BLOOD ORDERABLES,LABORATORY,Lab
595086,58,Iron/transferrin/transferrin satuartion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000817,IRON/ TRANSFERRIN/ TRNSAT,LAB BLOOD ORDERABLES,LABORATORY,Lab
978407,56,Ferritin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERR,Ferritin,General Lab,LABORATORY,Laboratory
979255,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICA,Ionized Calcium (CC Lab),General Lab,LABORATORY,Laboratory
593531,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000080,URIC ACID,LAB BLOOD ORDERABLES,LABORATORY,Lab
975515,51,Chem16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHEM16,Chem16 Component Of Nstpn,General Lab,LABORATORY,Laboratory
976604,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,URIC,Uric Acid,General Lab,LABORATORY,Laboratory
593457,49,Lactate dehydrogenase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000145,LACTATE DEHYDROGENASE,LAB BLOOD ORDERABLES,LABORATORY,Lab
979126,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROBNP,NT-proBNP,General Lab,LABORATORY,Laboratory
979748,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PALB,Prealbumin,General Lab,LABORATORY,NA
979469,40,"Parathyroid hormone, intact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTHN,Intact Parathyroid hormone (PTHN),General Lab,LABORATORY,Laboratory
652057,40,Troponin T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROPT,TROPONIN T,LAB BLOOD ORDERABLES,LABORATORY,Lab
978769,39,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLAC,Lactic Acid (CC Lab),General Lab,LABORATORY,Laboratory
617064,37,Cardiac panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.Cardiac Panel-HUP,LEAN Cardiac Panel-HUP.,Lab LEAN Collect RN,LABORATORY,Diagnostic
982625,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EXM,EXM,Blood Bank,LABORATORY,Laboratory
978827,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Immunoglob Qn,Immunoglobulins Quantitative,General Lab,LABORATORY,Laboratory
983524,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIVQNT,.HIV Quantitative,Helix,LABORATORY,NA
594127,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0500270,NA/K (LIO),LAB BLOOD ORDERABLES,LABORATORY,Lab
976414,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRIG,Triglycerides,General Lab,LABORATORY,Laboratory
593560,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000100,TRIGLYCERIDES,LAB BLOOD ORDERABLES,LABORATORY,Lab
977557,24,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_CKMB,_CKMB,General Lab,LABORATORY,Laboratory
1344651,23,Vascular ultrasound: bilateral carotid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CVVASC01,VASC BILATERAL CAROTID US (93880) (VASCULAR LAB),CV VASCULAR ORDERABLES,VASCULAR ULTRASOUND,Vascular Ultrasound
983351,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAT,DAT,Blood Bank,LABORATORY,Laboratory
593393,21,Ferritin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3500400,FERRITIN,LAB BLOOD ORDERABLES,LABORATORY,Lab
593095,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000625,APOLIPOPROTEIN A1 AND B,LAB BLOOD ORDERABLES,LABORATORY,Lab
652056,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROBNP,NT PROBNP,LAB BLOOD ORDERABLES,LABORATORY,Lab
601472,20,"Exercise stress test, echo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR14,EXERCISE ECHO STRESS TEST,CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
977943,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EBV AB Profile (EBV VCA, IgG: EBV VCA, IgM: EBNA, EA)","EBV AB Profile (EBV VCA, IgG: EBV VCA, IgM: EBNA, EA)",General Lab,LABORATORY,Laboratory
979855,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEDRATE,Sedimentation Rate,General Lab,LABORATORY,Laboratory
595310,19,"Echocardiogram, routine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR07,"ECHOCARDIOGRAM, ROUTINE",CARDIOLOGY,CARDIOLOGY PROCEDURES,Cardiology Procedures
978266,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DDI,D-Dimer,General Lab,LABORATORY,Laboratory
978109,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FETRSAT,FE/TRNS,General Lab,LABORATORY,Laboratory
1103359,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBVQuant,.EBV Quantitative,Helix,LABORATORY,NA
595071,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2000023,WBC CORRECTED (LIO),LAB BLOOD ORDERABLES,LABORATORY,Lab
614889,16,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CK-MB,LEAN CK-MB,Lab LEAN Collect RN,LABORATORY,Diagnostic
593121,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3500425,CARCINOEMBRYONIC ANTIGEN,LAB BLOOD ORDERABLES,LABORATORY,Lab
977416,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEA,CEA,General Lab,LABORATORY,Laboratory
978741,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KLQNT,Kappa Lambda Quantitation,General Lab,LABORATORY,Laboratory
978923,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDH,LDH,General Lab,LABORATORY,Laboratory
595254,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,C3530063,PSA SCREENING,LAB BLOOD ORDERABLES,LABORATORY,Lab
979147,15,"metabolic panel, comprehensive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CMP,OCOMP,General Lab,LABORATORY,Laboratory
982582,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill CMV Neg Product (not Pheresis),Bill CMVP,Blood Bank,LABORATORY,Laboratory
597439,14,"Parathyroid hormone, intact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501896,INTACT PARATHYROID HORMONE,LAB BLOOD ORDERABLES,LABORATORY,Lab
977578,13,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKMB,CKMB,General Lab,LABORATORY,Laboratory
980695,13,Thyroid stimulating hormone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TSH,TSH,General Lab,LABORATORY,Laboratory
980190,13,Transferrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANS,Transferrin,General Lab,LABORATORY,Laboratory
980672,13,Troponin T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROPT,TROPT,General Lab,LABORATORY,Laboratory
593439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000070,LIPASE,LAB BLOOD ORDERABLES,LABORATORY,Lab
974215,12,Ferritin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FERR,FERR,General Lab,LABORATORY,Laboratory
625294,12,Panel 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panel 4,LEAN Panel 4,Lab LEAN Collect RN,LABORATORY,Diagnostic
594104,12,Urinalysis dipstick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2001530,SEND OUT UA DIP ONLY,LABORATORY,LABORATORY,Lab
982521,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABSC,ABSC,Blood Bank,LABORATORY,Laboratory
976672,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alb,ALB,General Lab,LABORATORY,Laboratory
979958,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROBNP,PROBNP,General Lab,LABORATORY,Laboratory
593430,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2000590,SEDIMENTATION RATE,LAB BLOOD ORDERABLES,LABORATORY,Lab
973449,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUN,BUN,General Lab,LABORATORY,Laboratory
979106,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NLAC,NLAC,General Lab,LABORATORY,Laboratory
980340,10,Cardiac enzymes (panel?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zzz9CARD,z9CARD,General Lab,LABORATORY,NA
983166,10,Hepatitis C viral load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCVQNT,.HCV Viral Load,Helix,LABORATORY,NA
595021,10,Hepatitis C viral load,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3510159,HEPATITIS C VIRUS (HCV) QUANTITATION,LAB-MOLECULAR PATHOLOGY,LABORATORY,Lab
597446,10,Panel 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1010014,PANEL 5,LAB BLOOD ORDERABLES,LABORATORY,Lab
1271917,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPAM1,DISPENSE RBC,BLOOD BANK PRODUCT ORDERABLES,LABORATORY,Blood Bank
988717,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faxback,Faxback,General Lab,LABORATORY,NA
975082,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIP,LIP,General Lab,LABORATORY,Laboratory
593526,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C3501730,TRIIODOTHYRONINE,LAB BLOOD ORDERABLES,LABORATORY,Lab
594039,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000025,UREA NITROGEN,LAB BLOOD ORDERABLES,LABORATORY,Lab
978938,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z8HLA Post,z8HLA Post,General Lab,LABORATORY,Laboratory
979200,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z9P5,z9P5,General Lab,LABORATORY,Laboratory
977889,9,"Creatine Kinase, MB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CKMB,CK-MB Isoenzyme,General Lab,LABORATORY,Laboratory
978887,9,Magnesium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAG,Mg,General Lab,LABORATORY,Laboratory
594041,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1000060,CALCIUM,LAB BLOOD ORDERABLES,LABORATORY,Lab
1030532,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFCELL1,CFCELL1,General Lab,LABORATORY,Laboratory
624598,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amylase,LEAN Amylase,Lab LEAN Collect RN,LABORATORY,Diagnostic
980032,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSASCR,PSASCR,General Lab,LABORATORY,Laboratory
979076,8,Cardiac panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,_BCARD,"_Cardiac Panel, Biosite",General Lab,LABORATORY,Laboratory
983680,8,CD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3 Monitor,.CD3 Monitor,Helix,LABORATORY,NA
610336,8,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lactic Acid (Critical Care),LEAN Lactic Acid (Critical Care),Lab LEAN Collect RN,LABORATORY,Diagnostic
978319,8,Liver fibrosis (HCV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCVFIBR,HCV FibroSURE,General Lab,LABORATORY,Laboratory
978488,8,Liver panel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEPPNL,HEP PNL,General Lab,LABORATORY,Laboratory
976268,8,Tacrolimus level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAC,TAC,General Lab,LABORATORY,NA
1104316,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EBVCASE,EPSTEIN-BARR VIRUS (EBV) - QUANTITATION PCR,LAB-MOLECULAR PATHOLOGY,LABORATORY,Lab
978498,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fruct,Fructosamine,General Lab,LABORATORY,Laboratory
978390,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAPT,Haptoglobin,General Lab,LABORATORY,Laboratory
624530,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lipase,LEAN Lipase,Lab LEAN Collect RN,LABORATORY,Diagnostic
598262,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9044300,PSA ULTRA SENSITIVE,LAB BLOOD ORDERABLES,LABORATORY,Lab
979234,7,Lactic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LACT,Lactic Acid,General Lab,LABORATORY,Laboratory
